sport,timestamp,enhanced_avg_speed,avg_speed,avg_cadence,total_distance,avg_temperature,avg_heart_rate,year,month,day,date,miles_per_hour,mile_pace,steps_per_minute
running,2020-07-02T03:25:13Z,3.78,65.535,75,1609.34,127,160,2020,7,2,2020-7-2,8.455618079999999,7.095873942310319,150
running,2020-07-02T03:32:05Z,3.908,65.535,75,1609.34,127,163,2020,7,2,2020-7-2,8.741945888,6.863460466205988,150
running,2020-07-02T03:39:09Z,3.79,65.535,75,1609.34,127,168,2020,7,2,2020-7-2,8.47798744,7.07715131977124,150
running,2020-07-02T03:46:39Z,3.776,65.535,74,1609.34,127,166,2020,7,2,2020-7-2,8.446670336,7.103390757927172,148
running,2020-07-02T03:46:48Z,3.562,65.535,75,22.79,127,166,2020,7,2,2020-7-2,7.967966032,7.530152583361315,150
running,2020-07-02T18:15:07Z,3.567,65.535,74,1609.34,127,134,2020,7,2,2020-7-2,7.979150712000001,7.51959728116989,148
running,2020-07-02T18:17:14Z,3.942,65.535,76,374.03,127,151,2020,7,2,2020-7-2,8.818001712000001,6.804262684407154,152
running,2020-07-02T18:23:06Z,4.57,65.535,80,1609.34,127,162,2020,7,2,2020-7-2,10.22279752,5.869234901954704,160
running,2020-07-02T18:31:18Z,4.281,65.535,77,1609.34,127,169,2020,7,2,2020-7-2,9.576323016,6.265452815214436,154
running,2020-07-02T18:37:27Z,3.568,65.535,75,1212.91,127,169,2020,7,2,2020-7-2,7.981387648,7.517489770721133,150
running,2020-07-02T18:42:01Z,3.59,65.535,73,933.59,127,175,2020,7,2,2020-7-2,8.03060024,7.471421588282173,146
running,2020-07-03T23:48:29Z,3.695,65.535,75,1609.34,127,141,2020,7,3,2020-7-3,8.26547852,7.259107848966982,150
running,2020-07-03T23:55:30Z,3.82,65.535,74,1609.34,127,161,2020,7,3,2020-7-3,8.54509552,7.02157159736466,148
running,2020-07-04T00:02:29Z,3.838,65.535,74,1609.34,127,170,2020,7,4,2020-7-4,8.585360368,6.988640829060188,148
running,2020-07-04T00:09:39Z,3.741,65.535,75,1609.34,127,176,2020,7,4,2020-7-4,8.368377576,7.169848570417803,150
running,2020-07-04T00:16:48Z,3.753,65.535,75,1609.34,127,179,2020,7,4,2020-7-4,8.395220808000001,7.146923395132693,150
running,2020-07-04T00:24:08Z,3.659,65.535,75,1609.34,127,182,2020,7,4,2020-7-4,8.184948824,7.330528423594699,150
running,2020-07-04T00:31:35Z,3.602,65.535,75,1609.34,127,184,2020,7,4,2020-7-4,8.057443472,7.446530677938091,150
running,2020-07-04T00:32:08Z,3.928,65.535,75,118.08,127,184,2020,7,4,2020-7-4,8.786684608,6.828514129820011,150
running,2020-07-05T13:58:07Z,3.404,65.535,75,1609.34,127,140,2020,7,5,2020-7-5,7.614530144,7.879672004093126,150
running,2020-07-05T14:05:52Z,3.455,65.535,75,1609.34,127,142,2020,7,5,2020-7-5,7.72861388,7.763358466550796,150
running,2020-07-05T14:14:14Z,3.209,65.535,75,1609.34,127,140,2020,7,5,2020-7-5,7.1783276240000005,8.358492833260517,150
running,2020-07-05T14:22:14Z,3.351,65.535,75,1609.34,127,144,2020,7,5,2020-7-5,7.495972536,8.004298269750224,150
running,2020-07-05T14:30:18Z,3.329,65.535,75,1609.34,127,144,2020,7,5,2020-7-5,7.446759944000001,8.057195404605887,150
running,2020-07-05T14:38:21Z,3.327,65.535,75,1609.34,127,146,2020,7,5,2020-7-5,7.442286072,8.06203892453652,150
running,2020-07-05T14:46:23Z,3.338,65.535,75,1609.34,127,148,2020,7,5,2020-7-5,7.466892368,8.035471390633015,150
running,2020-07-05T14:54:26Z,3.332,65.535,75,1609.34,127,148,2020,7,5,2020-7-5,7.453470751999999,8.049941026990698,150
running,2020-07-05T15:02:38Z,3.276,65.535,75,1609.34,127,149,2020,7,5,2020-7-5,7.3282023359999995,8.187546856511906,150
running,2020-07-05T15:10:44Z,3.311,65.535,75,1609.34,127,149,2020,7,5,2020-7-5,7.4064950959999996,8.100997735407129,150
running,2020-07-05T15:11:18Z,3.529,65.535,75,111.3,127,145,2020,7,5,2020-7-5,7.894147144,7.6005677251156145,150
running,2020-07-07T03:23:55Z,3.628,65.535,73,1609.34,127,136,2020,7,7,2020-7-7,8.115603808000001,7.3931652430906825,146
running,2020-07-07T03:27:06Z,3.753,65.535,75,718.58,127,160,2020,7,7,2020-7-7,8.395220808000001,7.146923395132693,150
running,2020-07-07T03:29:41Z,5.206,65.535,86,807.07,127,181,2020,7,7,2020-7-7,11.645488816,5.152209662299846,172
running,2020-07-07T03:31:29Z,1.569,65.535,53,169.43,127,143,2020,7,7,2020-7-7,3.509752584,17.095222117229447,106
running,2020-07-07T03:32:18Z,5.651,65.535,83,276.29,127,118,2020,7,7,2020-7-7,12.640925336,4.746487967073615,166
running,2020-07-07T03:34:08Z,1.582,65.535,54,173.18,127,131,2020,7,7,2020-7-7,3.5388327520000002,16.954743047998104,108
running,2020-07-07T03:34:50Z,5.68,65.535,81,242.59,127,125,2020,7,7,2020-7-7,12.70579648,4.722254137664261,162
running,2020-07-07T03:43:09Z,3.224,65.535,71,1609.34,127,153,2020,7,7,2020-7-7,7.211881664000001,8.319604063875,142
running,2020-07-07T03:48:16Z,3.454,65.535,73,930.34,127,155,2020,7,7,2020-7-7,7.726376944000001,7.765606109418934,146
running,2020-07-08T00:16:31Z,3.622,65.535,74,1609.34,127,150,2020,7,8,2020-7-8,8.102182191999999,7.405412341781614,148
running,2020-07-08T00:23:21Z,3.919,65.535,76,1609.34,127,162,2020,7,8,2020-7-8,8.766552184,6.844195841268946,152
running,2020-07-08T00:29:48Z,4.158,65.535,76,1609.34,127,172,2020,7,8,2020-7-8,9.301179888000002,6.450794493009378,152
running,2020-07-08T00:35:48Z,4.468,65.535,77,1609.34,127,182,2020,7,8,2020-7-8,9.994630048,6.003223702312669,154
running,2020-07-08T00:36:19Z,4.215,65.535,82,128.17,127,188,2020,7,8,2020-7-8,9.42868524,6.363559549687545,164
running,2020-07-08T00:37:26Z,1.428,65.535,51,96.19,127,166,2020,7,8,2020-7-8,3.1943446079999998,18.78319572964496,102
running,2020-07-08T00:44:29Z,3.66,65.535,74,1534.49,127,165,2020,7,8,2020-7-8,8.18718576,7.32852554697623,148
running,2020-07-09T03:27:47Z,3.794,65.535,75,1609.34,127,135,2020,7,9,2020-7-9,8.486935184,7.069689905622826,150
running,2020-07-09T03:34:12Z,4.174,65.535,77,1609.34,127,165,2020,7,9,2020-7-9,9.336970864000001,6.426066962609727,154
running,2020-07-09T03:40:16Z,4.428,65.535,77,1609.34,127,174,2020,7,9,2020-7-9,9.905152608,6.0574533653868565,154
running,2020-07-09T03:48:07Z,3.459,65.535,73,1611.4,127,155,2020,7,9,2020-7-9,7.7375616240000005,7.754380890989593,146
running,2020-07-09T13:58:26Z,3.667,65.535,75,1609.34,127,130,2020,7,9,2020-7-9,8.202844312,7.314535997254705,150
running,2020-07-09T14:05:39Z,3.716,65.535,75,1609.34,127,138,2020,7,9,2020-7-9,8.312454176000001,7.218084903641818,150
running,2020-07-09T14:13:13Z,3.616,65.535,74,1609.34,127,150,2020,7,9,2020-7-9,8.088760576,7.41770008349917,148
running,2020-07-09T14:20:10Z,3.859,65.535,75,1609.34,127,158,2020,7,9,2020-7-9,8.632336024,6.950609873525006,150
running,2020-07-09T14:27:06Z,3.869,65.535,76,1609.34,127,162,2020,7,9,2020-7-9,8.654705384000001,6.932644999207288,152
running,2020-07-09T14:27:57Z,4.023,65.535,76,145.05,127,159,2020,7,9,2020-7-9,8.999193528,6.667264106868756,152
running,2020-07-10T15:41:31Z,3.562,65.535,74,1609.34,127,134,2020,7,10,2020-7-10,7.967966032,7.530152583361315,148
running,2020-07-10T15:48:45Z,3.705,65.535,70,1609.34,127,156,2020,7,10,2020-7-10,8.287847880000001,7.239515115231578,140
running,2020-07-10T15:55:12Z,4.164,65.535,75,1609.34,127,170,2020,7,10,2020-7-10,9.314601503999999,6.441499400079972,150
running,2020-07-10T15:56:29Z,2.818,65.535,69,206.77,127,167,2020,7,10,2020-7-10,6.303685648,9.51824112914585,138
running,2020-07-10T16:12:50Z,3.407,65.535,76,1609.34,127,153,2020,7,10,2020-7-10,7.621240952,7.872733637197828,152
running,2020-07-10T16:20:51Z,3.392,65.535,73,1609.34,127,161,2020,7,10,2020-7-10,7.587686912,7.907548202220815,146
running,2020-07-10T16:28:01Z,3.554,65.535,77,26.66,127,166,2020,7,10,2020-7-10,7.950070544,7.547102842412212,154
running,2020-07-11T15:07:59Z,3.578,65.535,74,1609.34,127,138,2020,7,11,2020-7-11,8.003757008,7.496479458337899,148
running,2020-07-11T15:14:06Z,3.729,65.535,75,1367.84,127,149,2020,7,11,2020-7-11,8.341534344000001,7.192921293090104,150
running,2020-07-11T15:20:11Z,4.406,65.535,78,1609.34,127,162,2020,7,11,2020-7-11,9.855940016,6.087699387637994,156
running,2020-07-11T15:25:58Z,4.634,65.535,79,1609.34,127,172,2020,7,11,2020-7-11,10.365961424000002,5.788175119105092,158
running,2020-07-11T15:33:55Z,3.429,65.535,71,1609.34,127,149,2020,7,11,2020-7-11,7.670453544,7.822223243491689,142
running,2020-07-11T15:42:14Z,3.714,65.535,75,1609.34,127,168,2020,7,11,2020-7-11,8.307980304,7.22197186374071,150
running,2020-07-11T15:44:58Z,3.682,65.535,75,596.3,127,173,2020,7,11,2020-7-11,8.236398352,7.284737507314775,150
running,2020-07-12T18:02:52Z,3.791,65.535,74,1609.34,127,144,2020,7,12,2020-7-12,8.480224376,7.075284490090477,148
running,2020-07-12T18:10:14Z,3.644,65.535,76,1609.34,127,163,2020,7,12,2020-7-12,8.151394784,7.36070348571158,152
running,2020-07-12T18:17:20Z,3.776,65.535,75,1609.34,127,157,2020,7,12,2020-7-12,8.446670336,7.103390757927172,150
running,2020-07-12T18:18:22Z,4.068,65.535,75,216.66,127,158,2020,7,12,2020-7-12,9.099855648,6.593511185332596,150
running,2020-07-14T00:02:39Z,3.983,65.535,75,1609.34,127,146,2020,7,14,2020-7-14,8.909716088,6.734221316076576,150
running,2020-07-14T00:09:19Z,4.025,65.535,76,1609.34,127,166,2020,7,14,2020-7-14,9.003667400000001,6.663951180604472,152
running,2020-07-14T00:15:59Z,4.021,65.535,76,1609.34,127,171,2020,7,14,2020-7-14,8.994719656,6.670580328757275,152
running,2020-07-14T00:22:17Z,4.26,65.535,77,1609.34,127,182,2020,7,14,2020-7-14,9.52934736,6.296338850219015,154
running,2020-07-14T00:23:25Z,3.899,65.535,75,252.38,127,183,2020,7,14,2020-7-14,8.721813464,6.8793032833888175,150
running,2020-07-15T00:31:09Z,4.042,65.535,75,1609.34,127,142,2020,7,15,2020-7-15,9.041695312,6.635923676876052,150
running,2020-07-15T00:37:38Z,4.145,65.535,76,1609.34,127,169,2020,7,15,2020-7-15,9.27209972,6.471026176582147,152
running,2020-07-15T00:45:43Z,3.691,65.535,76,1609.34,127,168,2020,7,15,2020-7-15,8.256530776,7.26697466863533,152
running,2020-07-15T00:52:39Z,3.867,65.535,76,1609.34,127,175,2020,7,15,2020-7-15,8.650231512,6.93623054097052,152
running,2020-07-15T00:59:05Z,4.167,65.535,76,1609.34,127,179,2020,7,15,2020-7-15,9.321312312,6.436861891512599,152
running,2020-07-15T01:06:42Z,3.851,65.535,75,1609.34,127,179,2020,7,15,2020-7-15,8.614440536,6.965048948827058,150
running,2020-07-15T01:06:53Z,3.746,65.535,77,33.25,127,181,2020,7,15,2020-7-15,8.379562256,7.160278564317406,154
running,2020-07-15T19:48:28Z,3.774,65.535,74,1609.34,127,150,2020,7,15,2020-7-15,8.442196464,7.107155140946741,148
running,2020-07-15T19:55:18Z,3.932,65.535,72,1609.34,127,165,2020,7,15,2020-7-15,8.795632352,6.821567523380723,144
running,2020-07-15T20:01:43Z,4.258,65.535,77,1609.34,127,178,2020,7,15,2020-7-15,9.524873488,6.299296266306482,154
running,2020-07-15T20:09:39Z,3.465,65.535,72,1609.34,127,177,2020,7,15,2020-7-15,7.75098324,7.740953391611256,144
running,2020-07-15T20:10:17Z,3.925,65.535,75,137.78,127,182,2020,7,15,2020-7-15,8.7799738,6.833733376288662,150
running,2020-07-16T18:40:32Z,3.77,65.535,75,1609.34,127,138,2020,7,16,2020-7-16,8.43324872,7.114695889106897,150
running,2020-07-16T18:47:46Z,3.712,65.535,75,1609.34,127,163,2020,7,16,2020-7-16,8.303506432,7.225863012374192,150
running,2020-07-16T18:58:26Z,3.975,65.535,73,1609.34,127,159,2020,7,16,2020-7-16,8.8918206,6.747774465895094,146
running,2020-07-16T19:06:14Z,3.441,65.535,72,1609.34,127,169,2020,7,16,2020-7-16,7.697296776,7.794944348135136,144
running,2020-07-16T19:14:31Z,3.236,65.535,68,1609.34,127,161,2020,7,16,2020-7-16,7.238724896000001,8.28875262729697,136
running,2020-07-16T19:21:49Z,3.702,65.535,74,1609.34,127,178,2020,7,16,2020-7-16,8.281137072,7.2453818211596435,148
running,2020-07-16T19:27:49Z,3.749,65.535,75,1337.88,127,184,2020,7,16,2020-7-16,8.386273064000001,7.154548813532408,150
running,2020-07-17T23:46:15Z,3.874,65.535,75,1609.34,127,150,2020,7,17,2020-7-17,8.665890064000001,6.923697341748322,150
running,2020-07-17T23:52:54Z,4.035,65.535,75,1609.34,127,166,2020,7,17,2020-7-17,9.02603676,6.647435812127138,150
running,2020-07-17T23:59:42Z,3.943,65.535,76,1609.34,127,174,2020,7,17,2020-7-17,8.820238648,6.802537028134162,152
running,2020-07-18T00:06:31Z,4.022,65.535,74,1609.34,127,181,2020,7,18,2020-7-18,8.996956592,6.66892180555271,148
running,2020-07-18T00:06:47Z,4.26,65.535,75,46.84,127,178,2020,7,18,2020-7-18,9.52934736,6.296338850219015,150
running,2020-07-19T17:20:03Z,2.857,65.535,74,1609.34,127,136,2020,7,19,2020-7-19,6.3909261520000005,9.38831064120861,148
running,2020-07-19T17:28:27Z,3.19,65.535,74,1609.34,127,154,2020,7,19,2020-7-19,7.13582584,8.408276959853605,148
running,2020-07-19T17:36:28Z,3.344,65.535,75,1609.34,127,166,2020,7,19,2020-7-19,7.4803139839999995,8.021053678807716,150
running,2020-07-19T17:43:40Z,3.731,65.535,75,1609.34,127,171,2020,7,19,2020-7-19,8.346008216,7.189065532547039,150
running,2020-07-19T17:50:39Z,3.837,65.535,75,1609.34,127,171,2020,7,19,2020-7-19,8.583123432,6.990462210563721,150
running,2020-07-19T18:04:15Z,2.362,65.535,71,1609.34,127,163,2020,7,19,2020-7-19,5.283642832,11.355801651961475,142
running,2020-07-19T18:13:15Z,3.344,65.535,73,1609.34,127,170,2020,7,19,2020-7-19,7.4803139839999995,8.021053678807716,146
running,2020-07-19T18:13:31Z,3.991,65.535,74,55.85,127,175,2020,7,19,2020-7-19,8.927611576,6.72072250111075,148
running,2020-07-21T00:34:50Z,3.388,65.535,74,1609.34,127,141,2020,7,21,2020-7-21,7.578739168,7.916884150511511,148
running,2020-07-21T00:43:05Z,3.249,65.535,74,1609.34,127,145,2020,7,21,2020-7-21,7.267805064,8.255587412106188,148
running,2020-07-21T00:51:12Z,3.301,65.535,73,1609.34,127,152,2020,7,21,2020-7-21,7.3841257360000006,8.125538776714025,146
running,2020-07-21T00:56:39Z,3.432,65.535,73,1086.65,127,151,2020,7,21,2020-7-21,7.677164352,7.815385635761364,146
running,2020-07-22T00:05:55Z,3.566,65.535,73,1609.34,127,137,2020,7,22,2020-7-22,7.976913776,7.5217059736211445,146
running,2020-07-22T00:13:54Z,3.36,65.535,73,1609.34,127,158,2020,7,22,2020-7-22,7.51610496,7.982858185099108,146
running,2020-07-22T00:16:11Z,3.131,65.535,74,428.41,127,165,2020,7,22,2020-7-22,7.003846616,8.566721016267328,148
running,2020-07-22T00:22:02Z,4.575,65.535,80,1609.34,127,184,2020,7,22,2020-7-22,10.2339822,5.862820437580984,160
running,2020-07-22T00:22:19Z,4.752,65.535,79,80.33,127,186,2020,7,22,2020-7-22,10.629919872,5.644445181383207,158
running,2020-07-22T00:27:18Z,1.296,65.535,52,387.42,127,131,2020,7,22,2020-7-22,2.899069056,20.696298998405094,104
running,2020-07-22T00:33:11Z,4.562,65.535,80,1609.34,127,181,2020,7,22,2020-7-22,10.204902032000001,5.879527291085707,160
running,2020-07-22T00:33:49Z,4.216,65.535,80,162.85,127,187,2020,7,22,2020-7-22,9.430922176000001,6.362050166492646,160
running,2020-07-22T00:39:30Z,1.158,65.535,45,394.2,127,132,2020,7,22,2020-7-22,2.590371888,23.162697324639897,90
running,2020-07-22T00:47:28Z,3.398,65.535,73,1609.34,127,169,2020,7,22,2020-7-22,7.601108528,7.893585492034433,146
running,2020-07-22T00:55:14Z,3.452,65.535,74,1609.34,127,176,2020,7,22,2020-7-22,7.721903072,7.770105301834589,148
running,2020-07-22T00:56:16Z,3.588,65.535,74,209.47,127,173,2020,7,22,2020-7-22,8.026126368,7.475586260293479,148
running,2020-07-22T19:26:41Z,3.535,65.535,72,1609.34,127,139,2020,7,22,2020-7-22,7.90756876,7.587667185836775,144
running,2020-07-22T19:28:13Z,1.136,65.535,38,101.07,127,127,2020,7,22,2020-7-22,2.541159296,23.611270688321305,76
running,2020-07-22T19:29:26Z,5.524,65.535,80,403.95,127,129,2020,7,22,2020-7-22,12.356834464,4.85561250940134,160
running,2020-07-22T19:30:00Z,1.78,65.535,57,60.04,127,145,2020,7,22,2020-7-22,3.98174608,15.06876601232191,114
running,2020-07-22T19:31:13Z,5.621,65.535,83,409.59,127,143,2020,7,22,2020-7-22,12.573817256000002,4.7718205838699514,166
running,2020-07-22T19:31:52Z,1.588,65.535,60,62.96,127,148,2020,7,22,2020-7-22,3.5522543680000003,16.890682306003146,120
running,2020-07-22T19:33:06Z,5.614,65.535,85,411.51,127,142,2020,7,22,2020-7-22,12.558158704,4.777770484847346,170
running,2020-07-22T19:35:41Z,2.52,65.535,65,392.67,127,145,2020,7,22,2020-7-22,5.63707872,10.643810913465478,130
running,2020-07-22T19:36:56Z,5.471,65.535,83,406.87,127,159,2020,7,22,2020-7-22,12.238276856,4.902650978236703,166
running,2020-07-22T19:37:39Z,1.627,65.535,59,70.31,127,153,2020,7,22,2020-7-22,3.639494872,16.48580424212231,118
running,2020-07-22T19:38:53Z,5.574,65.535,82,411.45,127,150,2020,7,22,2020-7-22,12.468681264,4.812056602427879,164
running,2020-07-22T19:39:37Z,1.574,65.535,57,70,127,148,2020,7,22,2020-7-22,3.520937264,17.040917091444094,114
running,2020-07-22T19:40:51Z,5.578,65.535,79,411.4,127,146,2020,7,22,2020-7-22,12.477629008000001,4.808605862662782,158
running,2020-07-22T19:42:30Z,1.463,65.535,50,144.44,127,138,2020,7,22,2020-7-22,3.2726373680000003,18.33383698013192,100
running,2020-07-22T19:50:33Z,3.331,65.535,73,1609.34,127,157,2020,7,22,2020-7-22,7.451233816,8.05235770097058,146
running,2020-07-22T19:50:47Z,3.485,65.535,73,36.23,127,158,2020,7,22,2020-7-22,7.79572196,7.696528981903301,146
running,2020-07-25T18:09:34Z,3.588,65.535,75,1609.34,127,139,2020,7,25,2020-7-25,8.026126368,7.475586260293479,150
running,2020-07-25T18:11:57Z,3.612,65.535,75,519,127,153,2020,7,25,2020-7-25,8.079812832,7.425914590789867,150
running,2020-07-25T18:17:58Z,4.455,65.535,79,1609.34,127,177,2020,7,25,2020-7-25,9.965549880000001,6.020741526808754,158
running,2020-07-25T18:23:50Z,4.578,65.535,78,1609.34,127,182,2020,7,25,2020-7-25,10.240693008000001,5.858978484476409,156
running,2020-07-25T18:23:57Z,3.875,65.535,78,26.53,127,185,2020,7,25,2020-7-25,8.668127,6.921910581144,156
running,2020-07-25T18:24:55Z,1.539,65.535,47,88.96,127,160,2020,7,25,2020-7-25,3.442644504,17.428462314446396,94
running,2020-07-25T18:33:30Z,3.691,65.535,74,1609.34,127,165,2020,7,25,2020-7-25,8.256530776,7.26697466863533,148
running,2020-07-25T18:33:41Z,3.956,65.535,75,30.99,127,169,2020,7,25,2020-7-25,8.849318816,6.780182887242923,150
running,2020-07-26T15:43:13Z,3.558,65.535,75,1609.34,127,134,2020,7,26,2020-7-26,7.959018287999999,7.538618184916527,150
running,2020-07-26T15:50:53Z,3.497,65.535,75,1609.34,127,157,2020,7,26,2020-7-26,7.822565192,7.670118244762082,150
running,2020-07-26T16:01:09Z,3.062,65.535,75,1609.34,127,144,2020,7,26,2020-7-26,6.849498032,8.759766003243959,150
running,2020-07-26T16:09:25Z,3.246,65.535,76,1609.34,127,155,2020,7,26,2020-7-26,7.261094256,8.26321734501941,152
running,2020-07-26T16:17:30Z,3.318,65.535,76,1609.34,127,157,2020,7,26,2020-7-26,7.422153648,8.083907022885173,152
running,2020-07-26T16:25:25Z,3.387,65.535,76,1609.34,127,157,2020,7,26,2020-7-26,7.576502232,7.919221583092117,152
running,2020-07-26T16:35:16Z,3.025,65.535,74,1609.34,127,151,2020,7,26,2020-7-26,6.7667314,8.866910248572893,148
running,2020-07-26T16:42:19Z,3.804,65.535,75,1609.34,127,162,2020,7,26,2020-7-26,8.509304543999999,7.051105021538644,150
running,2020-07-26T16:49:42Z,3.629,65.535,75,1609.34,127,165,2020,7,26,2020-7-26,8.117840744,7.391127997225958,150
running,2020-07-26T16:58:05Z,3.737,65.535,74,1609.34,127,164,2020,7,26,2020-7-26,8.359429832,7.177523013629382,148
running,2020-07-26T16:59:21Z,3.837,65.535,75,276.71,127,163,2020,7,26,2020-7-26,8.583123432,6.990462210563721,150
running,2020-07-28T03:17:35Z,3.641,65.535,74,1609.34,127,136,2020,7,28,2020-7-28,8.144683976,7.366768333406482,148
running,2020-07-28T03:25:38Z,3.331,65.535,74,1609.34,127,154,2020,7,28,2020-7-28,7.451233816,8.05235770097058,148
running,2020-07-28T03:28:30Z,1.763,65.535,41,303.27,127,147,2020,7,28,2020-7-28,3.9437181679999997,15.214068917715826,82
running,2020-07-28T03:34:29Z,4.486,65.535,81,1609.34,127,164,2020,7,28,2020-7-28,10.034894895999999,5.979135867573117,162
running,2020-07-28T03:35:00Z,4.355,65.535,81,133.94,127,174,2020,7,28,2020-7-28,9.74185628,6.158990471167164,162
running,2020-07-28T03:38:07Z,1.247,65.535,52,233.58,127,134,2020,7,28,2020-7-28,2.7894591920000003,21.509545711253406,104
running,2020-07-28T03:44:12Z,4.412,65.535,79,1609.34,127,181,2020,7,28,2020-7-28,9.869361632,6.079420558008386,158
running,2020-07-28T03:44:47Z,4.699,65.535,79,163.76,127,193,2020,7,28,2020-7-28,10.511362264,5.7081088533588,158
running,2020-07-28T03:48:33Z,1.256,65.535,51,284.15,127,137,2020,7,28,2020-7-28,2.809591616,21.35541680090207,102
running,2020-07-28T03:56:43Z,3.407,65.535,73,1609.34,127,166,2020,7,28,2020-7-28,7.621240952,7.872733637197828,146
running,2020-07-28T04:04:28Z,3.458,65.535,75,1609.34,127,172,2020,7,28,2020-7-28,7.735324688,7.75662333774812,150
running,2020-07-28T04:05:34Z,3.922,65.535,75,243.27,127,169,2020,7,28,2020-7-28,8.773262992000001,6.838960607326109,150
running,2020-07-29T18:48:27Z,3.615,65.535,74,1609.34,127,138,2020,7,29,2020-7-29,8.086523640000001,7.4197520060672195,148
running,2020-07-29T18:56:06Z,3.505,65.535,75,1609.34,127,143,2020,7,29,2020-7-29,7.84046068,7.652611555473039,150
running,2020-07-29T19:03:51Z,3.672,65.535,74,1609.34,127,157,2020,7,29,2020-7-29,8.214028992000001,7.3045761170841494,148
running,2020-07-29T19:11:43Z,3.611,65.535,73,1609.34,127,158,2020,7,29,2020-7-29,8.077575896,7.427971061183328,146
running,2020-07-29T19:18:59Z,3.704,65.535,75,1609.34,127,165,2020,7,29,2020-7-29,8.285610944,7.241469627951674,150
running,2020-07-29T19:20:50Z,3.603,65.535,75,400,127,172,2020,7,29,2020-7-29,8.059680408,7.4444639194929225,150
running,2020-07-29T19:28:55Z,3.167,65.535,76,1536.35,127,183,2020,7,29,2020-7-29,7.084376312,8.469341175223557,152
